SpectrumID,S2A_SR_AV_B2,S2A_SR_AV_B3,S2A_SR_AV_B4
1,23.48140872956349,26.245532525854355,24.2369332860087
2,34.467719408158096,33.61502504981475,28.273873659937593
3,34.413817269569236,33.72207365840653,27.869977864147234
4,24.268985407353345,25.742681546028845,25.543539618824905
5,16.656221344175837,18.41930246863019,17.917967555940574
6,12.36049988396933,14.490083841783834,17.949472657207476
7,4.823222105103942,8.187676626068868,16.199216526125383
8,5.406463247796257,8.731861328003584,16.653025652177362
9,32.184579989733585,33.63006090796401,29.156356302605424
10,4.287125169183322,4.158915764514339,3.5440196405798803
11,12.92606068410917,11.336771392758891,8.30947966835928
12,81.41447397490751,79.84754677883278,66.29752697845298
13,15.405879103660169,18.935126835767278,9.705824315124566
14,15.555959473936774,19.10725592927894,9.816386173575825
15,4.227861198945446,3.7958810431837984,2.919351157917641
16,4.828643864979849,4.311453783323025,3.363021466740314
17,3.9399066867983614,3.720275678207144,3.0410649514841284
18,3.8685914062521882,3.606737736843853,2.9366633594157103
19,16.074026104976646,19.500551693684553,10.067078327151224
20,15.408482163805875,18.73681166145725,9.58012666902363
32,37.98407506600031,52.54345750746994,63.064565278862545
33,36.30170537943309,49.17060473065961,58.5045491641503
50,6.756011152582943,7.3271868362589,7.328020610124784
51,6.986440999679646,7.3346726485307485,6.902388090173445
52,8.053028234606936,7.631210459491035,6.409284207689242
53,5.757601637635736,5.11465767329341,3.9712442303887405
54,8.393952290430722,7.225778873654023,5.637029274889021
55,52.32829725927011,50.23751822306103,42.67159745940827
56,2.754716546282742,4.3834113168335325,6.623739812373517
57,33.54854441390887,30.130547365345244,22.274076499392404
58,30.450876387490663,26.043523954136337,18.558676647456757
59,14.977777076923923,15.942584578491289,13.649259184718385
60,10.668048907569327,18.184218349586263,29.576267220302096
61,41.624252383795216,40.07676119300709,18.252115760159082
62,2.6739460171093365,2.5337741442343713,2.1723640320968443
63,4.643668143313059,4.182487364248522,3.3677133309131255
64,32.64648024042938,30.35123291485266,24.293684080807644
65,51.44423180604736,52.303721713119195,45.301438382837524
66,6.757231078271663,6.261952312076494,5.083308695998364
67,67.84270889444272,66.28038085684915,56.11737601042207
68,28.673277420262004,28.03050570682963,23.374330986780222
69,3.7462231086745246,4.102472912072825,4.967061198919923
70,18.340533071014356,17.15723619686445,14.610577058133096
71,6.634174326740552,8.293019848149411,15.407939643297562
72,10.571276696148855,11.607866336432545,11.376700971778924
134,33.2715984787171,56.70258614846406,57.103485398301366
135,41.017141414658454,63.58031332214242,60.96828026552343
136,16.31355651611357,18.442372036753056,22.44007261509333
137,18.208496690822802,20.849383745090744,24.875794713470388
140,85.62125857047407,86.87605532890495,73.09026583615662
141,80.17498890860311,83.85975563084828,71.50813525743946
142,57.837672758497014,60.60207251565342,56.91959929578459
143,51.70286896498601,55.63906287523855,53.48568946162639
146,58.850594927916454,74.46795294703587,66.74035952785464
147,56.48127421481542,73.91624335657276,66.62335524098943
148,23.453086327428593,28.24886443554378,32.999343598436305
149,25.22745460506616,30.081940437303277,34.35732831626091
150,35.68763633407102,34.03367683610823,27.413673650008523
151,62.28247427886018,56.51258281694663,45.16255114505293
152,60.05549191580431,57.33490386429145,46.98133347493018
153,39.80372482955595,37.20476942841616,30.494062530602402
154,71.05905186322939,64.7897519699835,52.13103800383929
155,54.47581958540523,52.50639915332232,46.234058193362515
156,81.44152837368851,74.13400008020926,59.53357356737547
157,81.25434074902122,73.77993870581216,59.25523391703072
164,89.11575088927258,82.93025161795187,68.05682955587658
165,88.13260428845481,82.58191130932263,67.44504470398448
166,100.67071621363964,91.93645332942081,74.53760215343587
167,91.59805874454975,84.22228138927271,67.89215733829069
168,91.74526702344671,84.26276887310595,68.21378191231832
169,92.72419549581956,85.59090190812903,69.01786757660035
170,98.67886903895223,91.19170481487056,74.44466758930889
171,96.43492485713242,89.52569923488936,72.72677741650426
172,97.9286909833543,91.68764608418549,75.09069410092808
173,93.67759463489796,87.96687646439852,71.75861133284289
174,102.03874488486133,92.66683087124615,74.31859234768226
175,96.20373447175372,87.33361164963269,70.11922334500858
182,105.18402963230625,96.2580030372125,78.45930469854035
183,99.981466528498,92.11848189280748,74.66178753708013
184,102.495312905931,93.86898277253252,76.35272246048122
185,94.41582888374032,87.26621994950276,70.69084122641664
186,103.43566570422165,94.70956581074778,76.9191084046036
187,98.36361204334848,90.29640284851261,72.9517804348007
188,103.25064639232541,95.03655750769936,77.62401848792325
189,97.12828583718226,89.37886831727326,72.43191930624401
190,107.4106135451668,98.31840318185492,79.76813739977544
191,99.70634046251641,91.42078332356685,73.79117868465941
192,98.17326388148231,89.67633795333894,72.25413224548598
193,92.43647102126907,84.40180772768456,68.01939852815941
200,99.97591313498599,92.31857247439878,75.59661258367584
201,95.9421770096482,89.43061699467917,72.68444228082913
202,102.17392689781624,93.64666101884124,76.15013442101888
203,97.0633448478937,89.09189453832447,71.89695189544277
204,101.0851593111162,92.48089085873006,75.02146562100988
